,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
5592,309.343258,6.152848,7.265,-1.6,2459822.064534,1.9447712,1.345,2880.0,13.5597,425.174,1265.0,11.6866,593.047,5369.0,3.68,2.32,0.0
5599,315.252899,29.702279,-12.419,-15.77,2459823.081326,0.7835688,1.095,7440.0,11.8563,1710.79,1791.0,12.935,675.895,5932.0,4.26,1.28,0.0
5600,132.068717,-47.114757,1.8381499003984059,-14.920173306772908,2458522.02359,18.90372,9.067,24270.0,10.743430929724102,4144.881652659686,1461.4867675239982,10.441,417.32284119919717,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
5602,300.768857,50.507747,-6.544,-4.755,2459820.580689,5.555905,3.459,3750.0,11.9323,409.941,1253.0,12.5454,853.753,5867.0,3.88,1.95,0.0
5609,303.89385,24.521157,0.49,-9.983,2459823.08489,2.4515393,3.005,7520.0,11.6029,3082.85,2075.0,13.0008,841.296,7143.0,4.4,1.32,0.0
5611,123.581899,-34.819322,-5.871,4.795,2459262.045754,8.4915117,6.035,40640.0,87.0155,2278.83,1924.0,10.1749,1219.08,9365.0,4.08,4.18,0.0
5612,297.982441,42.754529,2.177,-1.418,2459821.923032,17.2182695,7.888,4810.0,8.64247,236.125,1092.0,13.4177,932.309,6330.0,4.31,1.29,0.0
5622,125.557166,-25.06947,4.836,-7.165,2459974.937344,10.4137962,3.482,1948.0,8.3814,131.058,942.0,10.1985,358.441,6439.3,4.12,1.97,0.0
5633,118.059584,-29.714072,2.801,-9.729,2458493.08509,13.9086,2.987,4760.0,37.5946,4144.881652659686,1461.4867675239982,10.1078,382.898,6333.0,3.81,2.29,0.0
5645,312.075178,47.930643,-8.321,7.397,2459849.326267,2.8534013,5.176,15830.0,11.4232,961.087,1551.0,14.1736,196.44,3662.0,4.72,0.52,0.0
5647,317.541024,38.239559,-5.906,-5.905,2459822.98395,1.6540803,2.008,3460.0,15.2145,2118.23,1889.0,11.7528,799.123,6453.0,3.76,2.51,0.0
5655,109.783542,-59.302042,-4.84,7.583,2458331.94733,7.64348,2.772,560.0,6.82171,170.804,1007.0,9.9959,432.642,6258.1,3.59,2.94,0.0
5665,335.51292,45.457342,8.962,-5.41,2459855.872666,4.4571444,6.1089711,7175.6801891,18.031156,1747.4150659,1648.9928347,10.9726,464.469,6074.0,3.85122,2.09465,1.0
5666,122.068635,-35.559433,-1.863,13.133,2459228.947101,1.5136003,2.4400695,745.1393405,8.3090193,14144.8668844,2781.4385255,9.9071,388.682,6017.0,3.55,2.93328,0.0
5667,343.041493,35.447178,74.747,15.048,2459827.429945,3.076329,3.9016058,9490.8396842,14.2287485,1519.96446,1592.4951117,9.7758,211.553,6401.79,4.23563,1.4311,1.0
5669,341.769762,29.851994,456.903,-57.725,2459826.817794,1.9261183,1.068842,3853.8831363,4.8624405,395.0450985,1137.0548605,10.9417,127.29,5383.13,4.7447,0.678984,0.0
5670,347.492802,18.39616,17.598,18.867,2459826.311145,4.3226229,3.3699025,11939.7472843,15.1546943,705.0438271,1314.2372675,10.9644,258.426,5924.0,4.21239,1.3475699,1.0
5677,349.622955,24.889277,-33.729,-2.522,2459830.349006,7.9192605,2.5053873,21472.3061237,11.5285264,38.0328101,633.3727192,11.5549,115.936,4302.0,4.5054,0.758608,1.0
5678,133.457963,-48.81268,41.829,-20.217,2458519.22343,6.5224,2.63,844.574,8.46817,71.5773,810.0,9.796,253.619,4951.7,3.55,2.65,0.0
5679,348.993046,31.462751,25.11,-25.269,2459825.800375,3.0927595,2.2167204,29201.5223974,12.6473444,174.0310286,926.352806,11.5189,140.998,4713.98,4.56492,0.750341,1.0
5681,330.795022,18.884242,29.579,-17.89,2459826.781018,3.5247405,3.0561663,16077.3768199,15.6198314,758.3594451,1338.4080023,7.1274,48.3016,6052.0,4.34258,1.18655,1.0
5685,281.676903,21.828321,97.43,-49.47,2459010.512186,0.4378024,1.5315811,1462.5517623,1.4551234,211.8109673,972.9866029,12.0575,417.32284119919717,3256.0,4.85874,0.365717,0.0
5688,291.418127,38.672312,-28.726,-5.588,2460332.777222,4.7267257,3.014,283.0,1.45952,333.088,1190.0,9.4087,95.9115,5655.0,4.50815,0.92,1.0
5689,123.178216,-42.93501,1.084,-0.74,2459231.2947,3.042692,4.9822845,1640.2983771,6.1586417,14343.8465405,2791.1691551,10.1356,869.555,8000.0,4.308429111592632,1.0,0.0
5690,284.05925,44.518373,-60.521,48.694,2458708.932559,79.5839995,4.3996752,585.7148869,1.9748837,3.7628265,355.2207257,9.0638,63.9207,5391.0,4.61444,0.79137,1.0
5692,288.902283,49.370408,3.714,-18.08,2459409.912265,38.4787613,5.1869737,23972.8957136,12.5609376,0.4962968,214.0696563,13.2147,442.871,5439.49,4.59877,0.810043,1.0
5694,285.930736,39.09812,5.045,-3.15,2459392.151066,3.4130781,2.5787928,4017.8298399,5.5008027,304.4148279,1065.3350121,14.0672,658.924,5410.0,4.53617,0.865985,1.0
5696,288.153973,44.068815,-4.087,-2.587,2459406.492987,38.5835889,11.0403765,1501.2063653,6.8872276,76.5626552,754.4387662,11.7942,639.239,6373.72,4.05962,1.74231,1.0
5698,285.679298,50.241484,-18.394,41.448,2458683.867901,0.8374997,1.9640812,248.9571168,2.0046235,3684.5206378,1987.0783791,10.4767,185.506,5706.0,4.37,1.08974,1.0
5700,133.145204,-50.008798,-9.31,8.328,2458518.4693,0.82967,1.755,4744.55,20.1053,65023.4,4448.0,10.4708,618.602,6991.1,3.83,2.65,0.0
5703,289.603838,46.31491,0.533,-9.1,2459391.6426,8.0276821,2.9574257,11271.5765812,11.980977,161.117342,908.6681834,15.0277,1351.17,5368.0,4.30215,1.12772,1.0
5704,295.486582,51.013524,4.172,6.655,2459419.054916,28.5410557,10.6581231,1280.5898265,7.1843683,94.828344,795.8922782,11.2877,455.982,6197.21,4.08307,1.64162,1.0
5705,292.50342,43.083219,7.462,14.509,2459397.430362,7.9726644,2.5395549,3581.1493923,3.7927661,32.2210236,607.6515119,13.0702,232.75,4564.61,4.68645,0.637495,1.0
5706,285.672903,44.116751,-0.774,4.19,2458686.187589,6.2468813,9.0400019,516.1273113,15.6817806,324.7805755,1082.7227478,11.7971,1294.69,4643.39,4.438,6.3787198,1.0
5710,284.635189,40.71983,1.132,-2.375,2460326.535519,6.8834027,1.92,771.0,2.87691,87.7838,852.0,10.4081,228.439,6133.77,4.32058,1.23,1.0
5711,122.272933,-37.06186,-3.067,4.052,2458491.92094,4.36539,2.427,1470.0,10.743430929724102,2596.31,1988.0,10.2681,829.726,9156.5,4.308429111592632,1.5313770561166058,0.0
5713,295.307525,38.881572,-5.822,-17.351,2459422.453454,3.003901,3.8750477,10093.1737819,16.7208629,1512.6541471,1590.5768607,14.5855,1745.77,6052.0,4.1353,1.50633,1.0
5715,288.688722,41.151108,0.97,-14.189,2458686.103572,5.8599392,4.0842391,289.4487735,2.9189614,649.7355768,1287.6680247,10.593,303.728,6149.0,4.14765,1.5092,1.0
5716,283.62826,48.390808,-10.822,-48.674,2458685.778397,9.8786838,1.8852042,1728.7453821,2.1083189,6.7948733,411.7798487,12.1042,66.4074,3759.27,4.86726,0.460619,1.0
5717,281.482473,47.207826,-41.143,-43.143,2458697.413913,16.1455898,4.5431711,919.5336262,3.563467,19.5319797,536.1746979,10.8515,107.796,4816.0,4.59996,0.732995,1.0
5718,281.194732,47.497261,-5.584,25.253,2459392.21042,2.5080815,1.1724398,1292.7152523,2.6163105,223.5290118,986.1732636,12.1773,191.904,4715.0,4.57812,0.739515,1.0
5726,13.000916,34.728402,25.519,2.859,2459853.92256,3.2573898,3.1400826,13770.1931364,12.3569361,554.7122128,1237.7606776,12.3396,401.319,5698.38,4.40322,1.0461299,1.0
5727,5.166954,31.989973,-4.706,-3.237,2459854.549103,2.5199146,3.7121363,12429.3724559,17.7001932,2121.5175266,1730.9375747,11.1355,393.072,6116.0,4.11132,1.56419,1.0
5728,356.666714,31.155911,30.262,-5.852,2459854.005471,4.304829,3.5311266,7531.4221197,13.8395402,925.4934848,1406.737585,11.5639,431.052,6001.0,4.12263,1.51284,1.0
5730,359.151972,36.212956,-7.763,-8.484,2459855.494899,2.5079177,3.0652269,6997.4591212,14.717643,2704.955558,1839.3305452,12.355,735.601,6207.39,4.03891,1.72725,1.0
5735,358.515134,37.021824,-5.189,-1.129,2459853.85413,2.0319883,3.4937463,12273.0056923,17.7163979,2886.2922002,1869.4111277,12.489,705.981,6161.0,4.1171,1.56523,1.0
5738,325.228645,55.06675,0.197,-7.928,2459877.877325,9.0329611,5.906,160.0,6.86834,1057.68,1588.0,8.629,475.345,7527.0,4.308429111592632,5.64,0.0
5739,356.038387,26.42567,-7.384,-7.741,2459881.5005,2.7238937,1.668,400.0,11.8283,152.578,979.0,9.3185,365.845,4758.0,4.308429111592632,5.53,0.0
5743,33.131092,51.778775,-9.805,1.898,2459885.016838,5.7238582,3.8545141,8682.2466029,11.6470757,434.1768781,1164.2236638,11.2791,313.576,6086.0,4.31517,1.23052,1.0
5745,141.107854,5.766056,-20.471,-43.611,2460271.218286,16.1798603,6.495,2249.0,7.89958,131.122,942.0,9.74179,205.924,5900.8,4.04,1.63,1.0
5746,38.369165,56.025708,-3.252,0.052,2459883.279834,1.7442831,2.1928372,7445.2479047,15.3898195,7630.771499,2383.7563437,11.9004,655.013,8039.0,4.31943,1.6008,1.0
5747,31.042761,46.687851,-9.825,3.477,2459883.617765,2.1499907,3.1026968,25640.8126075,20.6364944,1865.4537814,1676.1615458,10.7696,289.205,6340.0,4.33387,1.2630399,1.0
5753,21.805455,67.966855,13.207,-4.369,2459902.326174,4.0158199,6.39,330.0,5.20076,17781.5,3217.0,10.3755,480.772,6950.0,3.78,2.64,0.0
5755,355.433763,63.018844,14.989,2.322,2459908.575411,8.503614,1.203,1590.0,10.2441,33.4398,669.0,10.244,425.467,6255.0,3.88,2.31,0.0
5756,122.257466,-30.787939,-4.594,2.858,2458492.72655,1.07242,1.996,632.189,22.0397,1909.78,1841.0,10.4029,1006.54,5001.6,4.308429111592632,7.97,0.0
5760,74.504382,48.300855,14.732,-43.776,2459911.851307,2.6452121,3.0559836,10456.8418233,12.7803657,970.5163576,1423.5425881,11.8889,348.815,5596.0,4.24644,1.2406,1.0
5766,66.248142,39.460602,14.403,-9.377,2459918.20065,10.8614911,5.5511467,11069.1320347,9.5731365,79.7577939,762.1896249,11.0878,192.516,5663.55,4.53693,0.895095,1.0
5770,68.846509,56.868269,-10.883,11.862,2459913.801096,4.01357,4.1381202,8561.4394866,14.9544789,886.2336482,1391.5756101,12.1957,515.59,5679.0,4.07294,1.53012,1.0
5779,133.238613,-57.940623,-19.274,-1.704,2460010.482867,2.0034063,2.661,3372.0,30.4003,15162.9,3091.0,10.2688,431.861,6514.0,4.03,2.27,0.0
5790,121.009264,-26.165676,-4.369,6.26,2459230.769216,2.1456324,2.1680096,1438.6746953,11.0288578,28811.4006979,3322.8508101,10.5259,921.917,9389.0,3.92,2.80165,0.0
5793,110.735331,67.252657,6.907,24.031,2459940.374302,3.691559,2.720758,16316.0231993,14.7244708,512.0234924,1213.2274319,10.7447,209.229,5720.0,4.37355,1.0878299,1.0
5794,295.025662,46.955954,-1.908,-8.511,2459393.028617,3.2687063,3.6398573,9692.5415934,15.0466879,1155.6463869,1487.0514371,14.3999,1523.0,6007.22,4.18781,1.40537,1.0
5804,295.094957,43.537565,-4.263,-1.241,2459397.093442,7.8864218,4.9429378,6241.5672443,12.4048291,358.1159257,1109.4957891,14.4952,1506.58,5597.0,4.04717,1.56051,1.0
5806,288.848855,51.209038,31.935,-2.513,2459752.893746,8.93551693383159,9.3055095,3608.2663496,6.0762071,0.7995303,241.1728841,11.9363,298.532,5576.31,4.48425,0.940603,1.0
5807,301.752501,50.34803,2.083,3.856,2459422.141727,4.3724063,1.4148388,1642.1950326,10.7278887,2515.0175544,1806.1549461,11.7056,819.949,8096.0,4.28307,1.67777,0.0
5810,284.739116,49.598445,12.889,14.216,2459806.508801,8.93551693383159,2.2996357,2097.1164668,5.0218625,18.5331878,529.1847026,11.8216,334.797,5819.72,4.41305,1.0546401,1.0
5811,290.420969,37.851656,25.284,-30.711,2459398.896348,9.2866733,3.2593808,713.8494352,2.6996251,93.8814469,793.897973,11.3992,218.562,5511.0,4.50367,0.911823,1.0
5812,285.615449,50.135771,6.003,4.672,2459391.482922,3.2135636,4.3141611,654.7322821,4.1549554,1364.5815362,1550.1353571,11.7266,487.916,5772.0,4.04527,1.59521,1.0
5814,298.635648,44.170939,-1.673,-0.74,2459420.878175,4.7080353,2.9079423,9658.6603561,11.5403605,363.7711103,1113.8502354,14.5892,1065.37,5490.0,4.3011,1.14715,1.0
5816,284.022658,14.12202,-26.952,-49.861,2459746.250584,8.93551693383159,4.6672536,12855.6961211,5.1306856,0.674929,231.1714878,12.9805,76.6119,3476.0,4.81846,0.408956,0.0
5818,117.671104,-6.494944,2.895,-8.173,2459984.008322,3.0519843,2.868,892.0,12.1856,10790.5,2839.0,9.65609,310.559,6251.1,3.79,2.33,0.0
5820,141.403549,3.661936,-25.891,2.717,2460283.55214,1.3154261,2.121,285.0,2.42354,11290.9,2871.0,9.34567,181.94,6613.8,4.28,1.42,0.0
5824,121.526219,-44.375085,-5.607,7.389,2459983.317258,3.6649528,3.245,3865.0,16.4945,13611.8,3009.0,10.4989,437.969,7889.0,4.53,1.61,0.0
5826,124.073681,-8.686581,-1.571,22.902,2459963.429938,1.3328252,2.0496174,19240.1766706,15.3206915,1924.8044588,1689.3374258,10.8042,211.73,5595.4,4.4,1.0670201,1.0
5869,128.475094,-20.940646,-50.781,-7.647,2458518.2814,0.88501,1.622,820.279,6.77007,2010.85,1865.0,9.947331,255.901,5362.0,3.75,2.15,0.0
5880,133.408689,-40.543701,-17.354,25.519,2460010.013606,4.6616079,4.007,11972.0,19.1536,1329.63,1682.0,10.3015,360.408,7437.0,4.21,1.7,1.0
5883,319.267299,33.138041,0.779,0.674,2459849.027362,4.2005957,2.587,4448.0,11.3204,1013.24,1571.0,12.1566,950.289,7803.0,4.26,1.67,0.0
5888,327.043547,23.112359,-13.051,-27.705,2459852.547945,0.4916402,0.453,29113.0,11.7778,109.834,901.0,14.9131,221.034,3522.0,4.77,0.46,0.0
5902,129.315369,-47.38349,-2.535,3.338,2458518.70004,2.42232,2.873,5696.52,10.743430929724102,197.858,1044.0,10.251,6149.76,2838.0,4.308429111592632,1.5313770561166058,0.0
5903,336.464302,15.856639,-13.626,-23.854,2459849.075692,2.709631,3.282,10819.0,14.9972,1041.16,1582.0,12.1088,535.689,5838.0,4.12,1.47,1.0
5905,292.031505,49.388635,0.468,5.103,2459851.702422,6.1429164,4.475,3871.0,7.50153,592.787,1374.0,13.0091,869.253,6291.9,4.25,1.38,0.0
5920,355.780987,56.810046,-5.735,-0.823,2459880.953725,1.4252334,1.673,6901.0,10.7664,1265.88,1661.0,12.4033,543.454,6033.0,4.23,1.35,0.0
5924,114.050732,-48.063487,-1.2,5.2,2460011.60482,1.8080364,2.892,1264.0,10.743430929724102,12760.9,2960.0,10.1853,417.32284119919717,5354.5,4.308429111592632,1.5313770561166058,0.0
5935,142.173446,-12.167165,35.872,-389.854,2460006.851294,5.0987802,0.905,2254.0,3.00392,3.59572,383.0,10.2139,33.0231,3633.0,4.80423,0.55,1.0
5943,355.540075,31.793315,49.441,-1.619,2459881.332399,9.7712443,3.956,34227.0,15.2558,104.782,891.0,12.1134,243.593,5294.0,4.61,0.79,0.0
5957,125.305054,-46.484296,-4.633,-17.577,2460006.078147,6.4025295,3.9233956,3814.9508945,9.3002413,623.0276834,1274.2263616,8.5615,123.297,7056.0,4.33435,1.4072,1.0
5968,148.720293,-23.332118,-20.119,7.542,2460008.580379,7.574675,2.729,6725.0,13.3524,327.9,1185.0,10.1913,275.377,6422.0,4.20608,1.49,0.0
5979,74.552333,9.997979,-2.657,-4.996,2459197.007544,2.7443216,3.42,10071.0,20.1852,5405.6,2388.0,9.3371,330.739,8730.0,4.19,1.97,1.0
5982,2.950371,27.442815,23.292,14.009,2459879.464465,5.6020298,1.893,6146.0,11.3612,89.7874,857.0,11.0999,328.625,5750.6,4.14,1.44,0.0
5991,130.505638,3.710566,-2.856,0.984,2459979.75103,4.786958,4.936,8390.0,18.0112,2320.18,1933.0,9.6129,341.263,7668.6,4.13,1.91,1.0
5993,3.957914,13.557617,618.003,329.319,2459497.184957,25.5229527,1.0444992,1179.7013925,0.9427688,1.901724,299.5067535,10.1769,12.21,3376.0,4.9613,0.269427,1.0
6002,108.123114,-24.95356,-2.276,0.338,2459980.873931,4.4010465,4.757,6903.0,19.7441,3731.9,2177.0,9.50712,437.215,8489.0,4.03,2.32,1.0
6013,154.271062,-25.276298,-21.752,-7.54,2459991.434964,4.3744614,3.0484494,3270.9828556,6.4637765,419.4378829,1154.2148636,11.8134,343.525,5677.0,4.34735,1.11563,1.0
6014,81.92358,7.918525,-2.362,-7.589,2458469.22408,1.13889,2.154,5368.19,22.4869,16504.7,3157.0,10.0267,629.834,7852.8,4.08,2.79,0.0
6018,180.546219,-35.548609,-2.416,1.487,2460016.846502,3.052057,3.4817792,9403.0926011,13.6453428,1077.3440583,1461.1955966,13.9069,1096.19,5726.0,4.16246,1.38708,1.0
6020,164.34914,-29.997123,-49.031,1.227,2460017.858526,6.2462252,4.2508361,13270.5292659,13.4614756,339.10135,1094.4656337,11.6337,362.087,6132.0,4.38741,1.1417201,1.0
6025,176.249942,-35.640563,-18.414,7.138,2460019.14123,7.5337657,5.5843836,4697.1753086,10.611119,422.1623374,1156.0846131,11.6634,446.442,5869.0,4.09453,1.52905,1.0
6026,168.212865,-58.942432,-8.314,2.737,2460032.930262,5.1681189,3.736,1759.0,13.3663,1947.87,1850.0,10.3879,860.379,8254.0,3.67,3.44,0.0
6027,99.263061,1.76755,-1.437,-1.082,2458469.2352,3.4076,3.69,7500.0,12.1343,1052.9,1586.0,9.65646,178.68,6174.0,4.23,1.38,1.0
6034,346.44125,72.410554,-8.426,-1.219,2459907.595404,5.6289226,9.272,1850.0,8.93102,4560.18,2289.0,12.4721,1111.47,6683.0,3.72,2.72,0.0
6038,95.827908,0.883347,6.476,-3.898,2459204.254985,8.7179608,6.3341771,2517.6392408,12.4769155,2974.9055306,1883.5972353,8.69437,333.379,9165.0,4.05,2.38236,1.0
6048,12.471055,60.946038,-5.379,-7.593,2459904.85743,2.8577028,2.264,2695.0,7.78724,771.67,1468.0,12.4487,594.839,6240.0,4.2,1.45,0.0
6061,105.945472,-30.726357,-12.978,22.818,2459229.708439,2.5950747,0.7921274,665.2502774,5.9382555,5582.8100399,2204.616037,8.783341,233.697,6852.0,3.91,2.24201,0.0
6072,113.454773,-61.292453,-2.417,6.778,2459387.579573,1.5521101,2.699,5430.0,208.489,5297.55,2376.0,10.3357,1278.41,4997.1,2.36,12.23,0.0
6083,134.088088,-12.934871,30.243,2.488,2458517.809802,4.503645,1.973292,12525.725237,11.197034,35.7949977,623.8430401,13.9036,116.496,3267.0,4.438,1.0,0.0
6098,322.717404,68.495293,-4.844,-4.931,2459906.003673,14.5877856,3.517,3374.0,10.1617,82.7417,840.0,12.0913,655.707,6544.0,4.13,1.66,0.0
6116,123.885413,-31.556521,-28.848,69.089,2458517.476816,0.417921,1.843947,41644.893112,5.657227,159.3798634,906.2084598,14.7034,158.67,3278.0,4.97806,0.275,0.0
6135,77.869302,37.923226,14.737,-10.008,2459934.8744,1.6513066,0.82,1751.0,9.54979,231.366,1086.0,12.2059,536.017,5887.6,4.13,1.47,0.0
6149,124.250133,-47.651954,96.758,-102.395,2458517.560677,2.819817,6.611278,183631.033642,22.75573,31.848458,605.8873038,15.2474,160.84,3601.0,4.81887,0.441,0.0
6156,122.519401,63.826237,-0.649,-3.465,2459600.062651,8.2100724,1.37,4190.0,15.5396,105.793,893.0,11.8431,720.484,6427.0,3.97,1.96,0.0
6158,96.518294,39.794575,-2.866,0.484,2459961.599204,3.0043128,0.714,6000.0,12.1874,61.8402,781.0,12.1953,502.17,6405.0,4.41,1.17,0.0
6160,99.734594,-36.64613,-3.872,4.927,2459205.304175,5.0037754,3.6527902,6895.1086783,19.9303659,1720.77249,1642.6710872,10.0367,341.997,6442.0,3.91,2.0878501,1.0
6193,120.69393,-23.696727,100.619,-195.052,2458522.349321,9.653456,4.00937,43088.5649,7.281973,3.1265702,339.1460758,13.7006,87.7731,3359.0,4.93457,0.315,0.0
6204,104.922683,-24.883877,-11.529,27.957,2459202.295987,1.9271328,4.5530077,585.8978628,2.3659,1087.6116431,1464.6646895,10.194,203.532,5952.0,4.308429111592632,1.25,0.0
6215,106.767434,-36.770799,0.934,8.274,2458468.73679,1.84051,4.642,2577.82,13.9166,4390.21,2267.0,10.4091,414.522,5710.5,3.6,2.49,0.0
6227,57.265805,-72.947299,19.539,25.393,2459184.759271,13.7252522,3.1694157,4945.7679342,20.3352568,312.4460654,1072.2931079,10.3001,316.643,6104.0,3.96,1.86397,0.0
6249,103.00276,-18.95443,-10.688,2.799,2458471.30172,2.97638,3.212,795.842,11.0372,2695.88,2007.0,10.1347,637.257,6492.5,3.57,3.56,0.0
6271,110.261044,-60.155475,-1.667,12.491,2458326.31528,0.76983,2.774,160.192,10.743430929724102,49237.6,4149.0,9.7839,402.762,8658.0,3.92,1.5313770561166058,0.0
6293,149.123515,-24.099186,-177.111,46.867,2460013.591733,3.9846589,2.146,445.0,2.12827,647.901,1405.0,7.3635,45.683,5903.0,4.44653,1.03,1.0
6304,144.77363,-45.426185,-19.613,5.576,2458544.60377,0.68831,1.365,3983.64,21.715,21261.5,3364.0,8.5234,213.947,6054.0,3.47323,3.13,0.0
6318,198.58223,-59.692251,-53.253,-15.592,2460065.683162,2.4018591,3.471,655.0,10.1612,25813.2,3531.0,9.9747,260.511,6071.0,3.95,1.86,0.0
6322,191.702821,-24.42739,-1.156,-2.219,2460044.202478,3.3779614,4.2709189,7198.7471125,14.3326751,1619.4059744,1617.9261106,12.5329,773.974,6113.0,4.05769,1.6616499,1.0
6323,163.101036,-61.446859,-14.942,9.878,2460042.540561,1.4328255,2.0718518,51089.4348604,18.2238418,528.4147032,1222.8226457,14.7028,566.459,4588.0,4.47637,0.817544,1.0
6326,148.416767,-45.659108,-35.407,17.288,2459304.062715,0.7888392,1.5967107,22431.9151625,16.1247129,3170.9871229,1913.8961516,11.6044,268.325,5568.0,4.39267,1.0280499,1.0
6328,207.526001,-40.835896,-28.843,-22.425,2460044.634922,6.9593972,4.8553269,4826.8656037,9.3800527,341.0877558,1096.0649295,9.1871,127.28,5854.0,4.438,1.33729,1.0
6337,154.908187,-9.806443,-42.044,-38.193,2459279.797452,0.8134736,1.2306765,26619.0549693,13.1601533,680.8948699,1302.8360438,11.1184,86.7467,4400.0,4.64555,0.757649,1.0
6348,147.4067,-33.218503,-8.463,0.734,2459283.031579,4.5696698,3.9536171,9861.079392,13.0582928,616.12218,1270.6807784,12.4399,562.256,6122.0,4.283,1.28306,1.0
6381,166.429628,-5.079485,-24.818,-13.294,2459575.806751,9.2896818,5.272,6770.0,12.124,315.859,1174.0,10.99,352.181,6055.0,4.22795,1.42,1.0
6392,158.22503,-34.989907,11.492,-13.533,2459283.745637,4.0860569,4.4736394,7130.4577629,12.9107218,1434.7704147,1569.6952815,11.248,500.258,6580.0,4.0663,1.47741,1.0
6403,160.180141,-31.927233,-2.069,-15.577,2458544.29067,1.0016,1.238,298.778,2.39729,2192.47,1906.0,8.2046,87.2682,6380.0,4.438,1.26,0.0
6427,161.706905,-9.399365,-79.091,-78.576,2459988.88442,4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,7.3212,99.1596,5370.0,3.72765,2.7871499,1.0
6438,155.637125,-40.516347,38.971,-42.676,2458547.302488,14.066109,3.4744355,16514.0482965,21.5662738,153.0394528,897.0581591,9.1116,131.018,6157.0,4.20407,1.47641,0.0
6461,153.70907,-47.154936,-1053.98,414.3,2459280.989404,1.6289322,0.809276,2512.1192447,1.2145664,20.9593189,545.7126746,10.8372,12.613,3202.0,4.86375,0.226407,1.0
6474,305.872437,-44.0587,-40.976,-52.291,2460129.98959,3.7783401,2.82963,24582.4117134,13.8305377,269.1657299,1033.0579657,12.0491,274.96,5443.0,4.54284,0.863922,1.0
6479,284.548382,-47.003307,1.443,-15.58,2460128.917227,4.1661265,3.7000327,15441.3606576,14.5365629,533.3427629,1225.6637768,10.2748,188.404,5883.0,4.34,1.15599,1.0
6491,44.114507,48.008994,7.932,-12.197,2459883.679951,3.6859958,5.1972226,12982.7214564,23.322957,2647.6896261,1829.5172894,10.9988,531.121,6731.3,3.99257,1.99719,0.0
6496,163.9091,-42.84928,-55.007,18.019,2458543.348205,0.579398,1.64214,1324.07712,5.759676,4535.9180848,2093.0810718,11.1557,191.494,5688.0,4.48774,0.950534,0.0
6510,138.38301,-69.304692,-151.783,136.245,2458543.252411,10.3469945,2.5934713,1601.254739,1.0318727,2.106641,307.2680329,13.0055,42.3968,3278.0,4.97813,0.256167,0.0
6518,314.575438,-35.796622,12.088,-8.249,2460155.27651,2.1764875,3.4403723,8114.6829556,14.184839,2054.7956073,1717.1645208,12.2247,559.084,5646.0,4.05052,1.56233,1.0
6519,167.990863,-39.328115,85.141,-74.728,2458546.479982,3.6335735,1.7809077,8659.568993,5.0924146,33.4742849,613.4759993,11.6739,66.9071,3765.0,4.75169,0.544068,1.0
6520,6.613593,-56.34428,42.581,8.264,2460158.117981,4.1470359,2.3197694,12886.987991,8.6285404,90.5320647,786.7202987,13.7813,324.413,4247.0,4.47839,0.775548,1.0
6526,343.572379,-43.010229,2.012,27.564,2460160.495921,14.2456603,3.403,1084.0,3.68209,180.487,1021.0,8.9988,46.2122,4760.0,4.57,0.76,1.0
6531,168.998428,-36.459406,-16.179,-0.612,2458551.634917,10.5426254,6.2145259,16789.8076116,22.0104106,437.1833461,1166.233875,11.955,677.796,6114.0,4.28439,1.65817,0.0
6542,164.586559,-36.858109,-163.27,-3.766,2459301.778142,1.9771658,1.1104153,13877.3059698,5.2706003,40.7227689,644.2865637,11.8764,46.0851,3467.0,4.87946,0.421944,1.0
6553,160.558765,-3.834999,19.224,17.026,2460261.126509,4.1779929,4.144,12544.0,15.3075,663.252,1413.0,9.62959,159.507,5620.0,4.18582,1.35,1.0
6569,265.710722,-41.179089,-3.069,-7.547,2460121.604648,2.8562935,3.785,22525.0,18.1559,1721.84,1794.0,12.9573,724.77,6383.0,4.31,1.32,0.0
6575,144.119359,-50.463093,-24.817,42.417,2460030.705344,11.2365977,2.292,9414.0,13.0203,37.6345,690.0,9.271401,141.812,6446.0,4.37882,1.29,1.0
6630,167.88543,-22.07278,-91.427,-53.36,2460037.259934,6.8392388,4.176,1213.0,3.74186,234.46,1090.0,9.2231,83.1548,5085.0,3.92,1.08,1.0
6632,328.51748,-38.377419,-23.662,5.488,2460179.094875,3.535713,2.148,3116.0,4.58576,191.782,1036.0,12.5638,322.148,5222.0,4.52,0.86,1.0
6641,169.43886,-19.054778,-28.708,0.99,2459303.595258,3.4058883,2.364,16590.0,16.8846,485.219,1307.0,11.4553,383.829,6302.0,4.30907,1.27,1.0
6645,348.949031,-10.849739,-1.018,-10.522,2460219.144796,8.2616616,2.862,1343.0,3.30997,66.2634,794.0,11.5018,202.585,5281.0,4.53,0.86,1.0
6646,352.713934,-11.077356,0.39,-23.23,2460226.787328,6.3392677,3.02,1739.0,3.91968,120.002,922.0,12.1093,290.495,5289.0,4.46,0.93,1.0
