pl_name,pl_type
TOI-270 d,Neptune-like
TOI-125 b,Neptune-like
TOI-125 c,Neptune-like
DMPP-1 b,Neptune-like
DMPP-1 c,Neptune-like
TOI-813 b,Neptune-like
HD 213885 c,Neptune-like
LP 791-18 c,Neptune-like
GJ 15 A c,Neptune-like
GJ 160.2 b,Neptune-like
GJ 180 b,Neptune-like
GJ 180 c,Neptune-like
GJ 229 b,Neptune-like
GJ 27.1 b,Neptune-like
GJ 422 b,Neptune-like
GJ 433 c,Neptune-like
GJ 682 c,Neptune-like
K2-198 d,Neptune-like
K2-43 c,Neptune-like
GJ 357 d,Neptune-like
EPIC 212737443 b,Neptune-like
EPIC 212737443 c,Neptune-like
KMT-2017-BLG-0165L b,Neptune-like
WASP-166 b,Neptune-like
HR 858 d,Neptune-like
Kepler-82 f,Neptune-like
Kepler-411 d,Neptune-like
Kepler-411 e,Neptune-like
OGLE-2015-BLG-1670L b,Neptune-like
DS Tucanae A b,Neptune-like
OGLE-2018-BLG-0596L b,Neptune-like
Gl 49 b,Neptune-like
EPIC 212424622 b,Neptune-like
HD 180617 b,Neptune-like
LSPM J2116+0234 b,Neptune-like
HD 24085 b,Neptune-like
HIP 54373 c,Neptune-like
HIP 71135 b,Neptune-like
NGTS-4 b,Neptune-like
HD 103949 b,Neptune-like
HD 206255 b,Neptune-like
HD 211970 b,Neptune-like
HD 39855 b,Neptune-like
HD 64114 b,Neptune-like
HIP 35173 b,Neptune-like
HIP 54373 b,Neptune-like
Kepler-47 d,Neptune-like
GJ 1265 b,Neptune-like
GJ 143 b,Neptune-like
GJ 3779 b,Neptune-like
GJ 4276 b,Neptune-like
Gl 686 b,Neptune-like
EPIC 220674823 c,Neptune-like
HD 106315 c,Neptune-like
HD 134060 b,Neptune-like
HD 134060 c,Neptune-like
HD 136352 c,Neptune-like
HD 136352 d,Neptune-like
HD 147379 b,Neptune-like
HD 176986 b,Neptune-like
HD 176986 c,Neptune-like
HD 20003 b,Neptune-like
HD 20003 c,Neptune-like
HD 20781 c,Neptune-like
HD 20781 d,Neptune-like
HD 20781 e,Neptune-like
HD 21693 b,Neptune-like
HD 21693 c,Neptune-like
HD 31527 b,Neptune-like
HD 31527 c,Neptune-like
HD 31527 d,Neptune-like
HD 45184 b,Neptune-like
HD 45184 c,Neptune-like
HD 51608 b,Neptune-like
HD 51608 c,Neptune-like
TCP J05074264+2447555 b,Neptune-like
GJ 685 b,Neptune-like
Gl 378 b,Neptune-like
HD 219666 b,Neptune-like
EPIC 211945201 b,Neptune-like
HD 89345 b,Neptune-like
Pi Mensae c,Neptune-like
GJ 96 b,Neptune-like
GJ 536 b,Neptune-like
HD 164922 c,Neptune-like
HD 3167 c,Neptune-like
HD 42618 b,Neptune-like
Rho Coronae Borealis c,Neptune-like
GJ 3138 d,Neptune-like
GJ 3293 d,Neptune-like
HD 177565 b,Neptune-like
GJ 3942 b,Neptune-like
GJ 9827 d,Neptune-like
HD 34445 d,Neptune-like
HD 34445 e,Neptune-like
HD 34445 f,Neptune-like
Kepler-460 c,Neptune-like
HIP 41378 e,Neptune-like
BD+20 594 b,Neptune-like
GJ 3998 c,Neptune-like
HIP 41378 b,Neptune-like
HIP 41378 c,Neptune-like
HIP 41378 d,Neptune-like
Kepler-410 A b,Neptune-like
Kepler-458 c,Neptune-like
Wolf 1061 d,Neptune-like
HD 175607 b,Neptune-like
HD 219134 g,Neptune-like
BD-06 1339 b,Neptune-like
BD-08 2823 b,Neptune-like
HD 1461 c,Neptune-like
HD 164595 b,Neptune-like
HD 204313 c,Neptune-like
KIC 3558849 b,Neptune-like
KIC 9663113 b,Neptune-like
KIC 10525077 b,Neptune-like
KIC 5437945 b,Neptune-like
61 Virginis b,Neptune-like
61 Virginis c,Neptune-like
61 Virginis d,Neptune-like
HD 160691 d,Neptune-like
HD 181433 b,Neptune-like
HD 190360 c,Neptune-like
HD 192310 b,Neptune-like
HD 192310 c,Neptune-like
HD 215497 b,Neptune-like
HD 219828 b,Neptune-like
HD 285968 b,Neptune-like
HIP 57274 b,Neptune-like
HD 10180 c,Neptune-like
HD 10180 d,Neptune-like
HD 10180 e,Neptune-like
HD 10180 f,Neptune-like
HD 10180 g,Neptune-like
HD 1461 b,Neptune-like
HD 179079 b,Neptune-like
HD 4308 b,Neptune-like
HD 7924 b,Neptune-like
HD 7924 c,Neptune-like
HD 7924 d,Neptune-like
HD 102365 b,Neptune-like
HD 103197 b,Neptune-like
HD 109271 b,Neptune-like
HD 109271 c,Neptune-like
HD 125595 b,Neptune-like
HD 125612 c,Neptune-like
HD 99492 b,Neptune-like
HD 40307 f,Neptune-like
HD 40307 g,Neptune-like
HD 47186 b,Neptune-like
HD 49674 b,Neptune-like
HD 69830 b,Neptune-like
HD 69830 c,Neptune-like
HD 69830 d,Neptune-like
HD 77338 b,Neptune-like
HD 85390 b,Neptune-like
HD 90156 b,Neptune-like
HD 11964 c,Neptune-like
HD 16417 b,Neptune-like
HD 40307 c,Neptune-like
HD 40307 d,Neptune-like
GJ 1214 b,Neptune-like
GJ 163 b,Neptune-like
GJ 163 c,Neptune-like
GJ 163 d,Neptune-like
GJ 3293 b,Neptune-like
GJ 3293 c,Neptune-like
GJ 3341 b,Neptune-like
GJ 3470 b,Neptune-like
GJ 3634 b,Neptune-like
GJ 433 b,Neptune-like
GJ 436 b,Neptune-like
GJ 581 b,Neptune-like
GJ 581 c,Neptune-like
GJ 667 C b,Neptune-like
GJ 674 b,Neptune-like
GJ 676 A e,Neptune-like
GJ 687 b,Neptune-like
GJ 876 d,Neptune-like
GJ 876 e,Neptune-like
K2-293 b,Neptune-like
K2-63 c,Neptune-like
K2-286 b,Neptune-like
K2-285 c,Neptune-like
K2-285 d,Neptune-like
K2-285 e,Neptune-like
MOA-2011-BLG-291L b,Neptune-like
K2-284 b,Neptune-like
MOA-2015-BLG-337L b,Neptune-like
K2-266 b,Neptune-like
K2-266 d,Neptune-like
K2-275 c,Neptune-like
K2-276 b,Neptune-like
K2-277 b,Neptune-like
K2-278 b,Neptune-like
K2-280 b,Neptune-like
K2-282 b,Neptune-like
K2-283 b,Neptune-like
K2-268 c,Neptune-like
K2-270 c,Neptune-like
K2-272 b,Neptune-like
K2-273 b,Neptune-like
K2-275 b,Neptune-like
K2-266 e,Neptune-like
K2-264 b,Neptune-like
K2-264 c,Neptune-like
K2-224 c,Neptune-like
K2-241 b,Neptune-like
K2-242 b,Neptune-like
K2-243 b,Neptune-like
K2-245 b,Neptune-like
K2-246 b,Neptune-like
K2-247 b,Neptune-like
K2-247 c,Neptune-like
K2-248 b,Neptune-like
K2-249 b,Neptune-like
K2-250 b,Neptune-like
K2-251 b,Neptune-like
K2-254 c,Neptune-like
K2-255 b,Neptune-like
K2-258 b,Neptune-like
K2-259 b,Neptune-like
OGLE-2017-BLG-0482L b,Neptune-like
K2-231 b,Neptune-like
Kepler-1655 b,Neptune-like
K2-219 d,Neptune-like
K2-220 b,Neptune-like
K2-158 b,Neptune-like
K2-159 b,Neptune-like
K2-160 b,Neptune-like
K2-161 b,Neptune-like
K2-163 b,Neptune-like
K2-164 b,Neptune-like
K2-165 d,Neptune-like
K2-166 b,Neptune-like
K2-167 b,Neptune-like
K2-204 b,Neptune-like
K2-206 b,Neptune-like
K2-207 b,Neptune-like
K2-212 b,Neptune-like
K2-214 b,Neptune-like
K2-215 b,Neptune-like
K2-217 b,Neptune-like
K2-218 b,Neptune-like
K2-198 b,Neptune-like
K2-199 c,Neptune-like
K2-201 c,Neptune-like
K2-202 b,Neptune-like
K2-187 d,Neptune-like
K2-188 c,Neptune-like
K2-189 c,Neptune-like
K2-193 b,Neptune-like
K2-194 b,Neptune-like
K2-195 b,Neptune-like
K2-195 c,Neptune-like
K2-196 b,Neptune-like
K2-197 b,Neptune-like
K2-181 b,Neptune-like
K2-182 b,Neptune-like
K2-183 c,Neptune-like
K2-183 d,Neptune-like
K2-186 b,Neptune-like
K2-171 b,Neptune-like
K2-172 c,Neptune-like
K2-174 b,Neptune-like
K2-177 b,Neptune-like
K2-178 b,Neptune-like
K2-179 b,Neptune-like
K2-80 d,Neptune-like
K2-225 b,Neptune-like
K2-155 c,Neptune-like
K2-152 b,Neptune-like
K2-141 c,Neptune-like
K2-138 c,Neptune-like
K2-138 e,Neptune-like
K2-18 c,Neptune-like
Kepler-90d,Neptune-like
Kepler-90e,Neptune-like
Kepler-90f,Neptune-like
OGLE-2005-BLG-169L b,Neptune-like
MOA-2008-BLG-310L b,Neptune-like
MOA-2009-BLG-266L b,Neptune-like
MOA-2010-BLG-328L b,Neptune-like
MOA-2011-BLG-262L b,Neptune-like
OGLE-2007-BLG-368L b,Neptune-like
OGLE-2005-BLG-390L b,Neptune-like
MOA-2011-BLG-028L b,Neptune-like
OGLE-2015-BLG-0966L b,Neptune-like
Kepler-1653 b,Neptune-like
K2-118 b,Neptune-like
K2-119 b,Neptune-like
K2-123 b,Neptune-like
K2-124 b,Neptune-like
K2-125 b,Neptune-like
K2-22 b,Neptune-like
Kepler-154 d,Neptune-like
Kepler-554 b,Neptune-like
Kepler-623 b,Neptune-like
WASP-47 d,Neptune-like
K2-26 b,Neptune-like
Kepler-1038 b,Neptune-like
Kepler-1041 b,Neptune-like
Kepler-1042 b,Neptune-like
Kepler-1043 b,Neptune-like
Kepler-1044 b,Neptune-like
Kepler-1051 b,Neptune-like
Kepler-1054 b,Neptune-like
Kepler-1056 b,Neptune-like
Kepler-1058 b,Neptune-like
Kepler-1060 b,Neptune-like
Kepler-324 c,Neptune-like
Kepler-325 b,Neptune-like
Kepler-325 c,Neptune-like
Kepler-335 b,Neptune-like
Kepler-335 c,Neptune-like
Kepler-351 d,Neptune-like
Kepler-112 c,Neptune-like
Kepler-116 c,Neptune-like
Kepler-119 b,Neptune-like
Kepler-121 b,Neptune-like
Kepler-122 d,Neptune-like
Kepler-130 c,Neptune-like
Kepler-150 c,Neptune-like
Kepler-154 b,Neptune-like
Kepler-156 b,Neptune-like
Kepler-158 b,Neptune-like
Kepler-160 c,Neptune-like
Kepler-525 b,Neptune-like
Kepler-527 b,Neptune-like
Kepler-530 b,Neptune-like
Kepler-531 b,Neptune-like
Kepler-532 b,Neptune-like
Kepler-534 b,Neptune-like
Kepler-535 b,Neptune-like
Kepler-536 b,Neptune-like
Kepler-540 b,Neptune-like
Kepler-541 b,Neptune-like
Kepler-543 b,Neptune-like
Kepler-544 b,Neptune-like
Kepler-545 b,Neptune-like
Kepler-549 b,Neptune-like
Kepler-549 c,Neptune-like
Kepler-550 b,Neptune-like
Kepler-552 b,Neptune-like
Kepler-1009 b,Neptune-like
Kepler-1010 b,Neptune-like
Kepler-1011 b,Neptune-like
Kepler-1013 b,Neptune-like
Kepler-1014 b,Neptune-like
Kepler-1015 b,Neptune-like
Kepler-1016 b,Neptune-like
Kepler-1016 c,Neptune-like
Kepler-1018 b,Neptune-like
Kepler-1020 b,Neptune-like
Kepler-1021 b,Neptune-like
Kepler-1022 b,Neptune-like
Kepler-1023 b,Neptune-like
Kepler-1024 b,Neptune-like
Kepler-1026 b,Neptune-like
Kepler-1030 b,Neptune-like
Kepler-1033 b,Neptune-like
Kepler-1034 b,Neptune-like
Kepler-110 c,Neptune-like
Kepler-307 b,Neptune-like
Kepler-307 c,Neptune-like
Kepler-308 c,Neptune-like
Kepler-309 c,Neptune-like
Kepler-310 c,Neptune-like
Kepler-312 c,Neptune-like
Kepler-313 b,Neptune-like
Kepler-313 c,Neptune-like
Kepler-314 c,Neptune-like
Kepler-315 b,Neptune-like
Kepler-315 c,Neptune-like
Kepler-318 c,Neptune-like
Kepler-319 c,Neptune-like
Kepler-319 d,Neptune-like
Kepler-321 c,Neptune-like
Kapteyn c,Neptune-like
Kepler-103 b,Neptune-like
Kepler-104 c,Neptune-like
Kepler-109 b,Neptune-like
Kepler-11 e,Neptune-like
Kepler-509 b,Neptune-like
Kepler-510 b,Neptune-like
Kepler-511 b,Neptune-like
Kepler-512 b,Neptune-like
Kepler-513 b,Neptune-like
Kepler-516 b,Neptune-like
Kepler-517 b,Neptune-like
Kepler-518 b,Neptune-like
Kepler-519 b,Neptune-like
Kepler-521 b,Neptune-like
Kepler-575 b,Neptune-like
Kepler-576 b,Neptune-like
Kepler-580 b,Neptune-like
Kepler-581 b,Neptune-like
KOI-94 c,Neptune-like
Kepler-1000 b,Neptune-like
Kepler-1001 b,Neptune-like
Kepler-1004 b,Neptune-like
Kepler-299 c,Neptune-like
Kepler-300 c,Neptune-like
Kepler-302 b,Neptune-like
Kepler-304 b,Neptune-like
Kepler-304 c,Neptune-like
Kepler-304 d,Neptune-like
Kepler-305 b,Neptune-like
Kepler-305 c,Neptune-like
Kepler-305 d,Neptune-like
Kepler-306 c,Neptune-like
Kepler-306 e,Neptune-like
Kepler-572 b,Neptune-like
Kepler-574 b,Neptune-like
Kepler-977 b,Neptune-like
Kepler-978 b,Neptune-like
Kepler-980 b,Neptune-like
Kepler-981 b,Neptune-like
Kepler-982 b,Neptune-like
Kepler-984 b,Neptune-like
Kepler-985 b,Neptune-like
Kepler-986 b,Neptune-like
Kepler-987 b,Neptune-like
Kepler-989 b,Neptune-like
Kepler-990 b,Neptune-like
Kepler-991 b,Neptune-like
Kepler-993 b,Neptune-like
Kepler-995 b,Neptune-like
Kepler-998 b,Neptune-like
Kepler-999 b,Neptune-like
Kepler-298 d,Neptune-like
Kepler-496 b,Neptune-like
Kepler-497 b,Neptune-like
Kepler-498 b,Neptune-like
Kepler-499 b,Neptune-like
Kepler-501 b,Neptune-like
Kepler-502 b,Neptune-like
Kepler-506 b,Neptune-like
Kepler-556 b,Neptune-like
Kepler-557 b,Neptune-like
Kepler-558 b,Neptune-like
Kepler-561 c,Neptune-like
Kepler-562 b,Neptune-like
Kepler-564 b,Neptune-like
Kepler-565 b,Neptune-like
Kepler-566 b,Neptune-like
Kepler-567 b,Neptune-like
Kepler-569 b,Neptune-like
Kepler-570 b,Neptune-like
Kepler-571 b,Neptune-like
Kepler-287 b,Neptune-like
Kepler-288 c,Neptune-like
Kepler-288 d,Neptune-like
Kepler-289 b,Neptune-like
Kepler-289 d,Neptune-like
Kepler-290 b,Neptune-like
Kepler-290 c,Neptune-like
Kepler-292 e,Neptune-like
Kepler-292 f,Neptune-like
Kepler-293 b,Neptune-like
Kepler-294 c,Neptune-like
Kepler-296 c,Neptune-like
Kepler-296 d,Neptune-like
Kepler-466 b,Neptune-like
Kepler-467 b,Neptune-like
Kepler-472 b,Neptune-like
Kepler-473 b,Neptune-like
Kepler-474 b,Neptune-like
Kepler-475 b,Neptune-like
Kepler-476 b,Neptune-like
Kepler-478 b,Neptune-like
Kepler-479 b,Neptune-like
Kepler-480 b,Neptune-like
Kepler-481 b,Neptune-like
Kepler-482 b,Neptune-like
Kepler-483 b,Neptune-like
Kepler-484 b,Neptune-like
Kepler-487 c,Neptune-like
Kepler-272 d,Neptune-like
Kepler-275 b,Neptune-like
Kepler-275 c,Neptune-like
Kepler-275 d,Neptune-like
Kepler-276 b,Neptune-like
Kepler-278 c,Neptune-like
Kepler-279 b,Neptune-like
Kepler-281 b,Neptune-like
Kepler-283 b,Neptune-like
Kepler-284 b,Neptune-like
Kepler-229 c,Neptune-like
Kepler-233 c,Neptune-like
Kepler-23 c,Neptune-like
Kepler-445 c,Neptune-like
Kepler-453 b,Neptune-like
Kepler-461 b,Neptune-like
Kepler-463 b,Neptune-like
Kepler-464 b,Neptune-like
Kepler-465 b,Neptune-like
Kepler-811 b,Neptune-like
Kepler-812 b,Neptune-like
Kepler-813 b,Neptune-like
Kepler-815 b,Neptune-like
Kepler-259 b,Neptune-like
Kepler-259 c,Neptune-like
Kepler-261 b,Neptune-like
Kepler-263 b,Neptune-like
Kepler-263 c,Neptune-like
Kepler-264 b,Neptune-like
Kepler-265 c,Neptune-like
Kepler-265 d,Neptune-like
Kepler-266 b,Neptune-like
Kepler-266 c,Neptune-like
Kepler-267 d,Neptune-like
Kepler-268 b,Neptune-like
Kepler-268 c,Neptune-like
Kepler-269 b,Neptune-like
Kepler-449 c,Neptune-like
Kepler-450 b,Neptune-like
Kepler-788 b,Neptune-like
Kepler-789 b,Neptune-like
Kepler-790 b,Neptune-like
Kepler-794 b,Neptune-like
Kepler-797 b,Neptune-like
Kepler-798 b,Neptune-like
Kepler-799 b,Neptune-like
Kepler-802 b,Neptune-like
Kepler-803 b,Neptune-like
Kepler-805 b,Neptune-like
Kepler-1249 b,Neptune-like
Kepler-1255 b,Neptune-like
Kepler-1261 b,Neptune-like
Kepler-1266 b,Neptune-like
Kepler-1267 b,Neptune-like
Kepler-1270 b,Neptune-like
Kepler-1273 b,Neptune-like
Kepler-222 c,Neptune-like
Kepler-223 d,Neptune-like
Kepler-224 d,Neptune-like
Kepler-436 c,Neptune-like
Kepler-782 b,Neptune-like
Kepler-247 c,Neptune-like
Kepler-248 b,Neptune-like
Kepler-248 c,Neptune-like
Kepler-250 c,Neptune-like
Kepler-251 c,Neptune-like
Kepler-251 d,Neptune-like
Kepler-251 e,Neptune-like
Kepler-252 c,Neptune-like
Kepler-253 c,Neptune-like
Kepler-254 b,Neptune-like
Kepler-254 c,Neptune-like
Kepler-254 d,Neptune-like
Kepler-255 c,Neptune-like
Kepler-256 c,Neptune-like
Kepler-256 d,Neptune-like
Kepler-257 b,Neptune-like
Kepler-257 c,Neptune-like
Kepler-257 d,Neptune-like
Kepler-258 c,Neptune-like
Kepler-758 b,Neptune-like
Kepler-758 d,Neptune-like
Kepler-759 b,Neptune-like
Kepler-760 b,Neptune-like
Kepler-765 b,Neptune-like
Kepler-766 b,Neptune-like
Kepler-767 b,Neptune-like
Kepler-769 b,Neptune-like
Kepler-770 b,Neptune-like
Kepler-774 b,Neptune-like
Kepler-1219 b,Neptune-like
Kepler-1227 b,Neptune-like
Kepler-1230 b,Neptune-like
Kepler-1233 b,Neptune-like
Kepler-1236 b,Neptune-like
Kepler-1237 b,Neptune-like
Kepler-1239 b,Neptune-like
Kepler-1241 b,Neptune-like
Kepler-1242 b,Neptune-like
Kepler-417 c,Neptune-like
Kepler-421 b,Neptune-like
Kepler-430 b,Neptune-like
Kepler-437 b,Neptune-like
Kepler-443 b,Neptune-like
"Debug: VIP-CLI v3.7.1, Node v18.20.1, linux 5.15.153.1-microsoft-standard-WSL2 x64",Neptune-like
Kepler-238 c,Neptune-like
Kepler-238 d,Neptune-like
Kepler-238 e,Neptune-like
Kepler-239 b,Neptune-like
Kepler-239 c,Neptune-like
Kepler-241 b,Neptune-like
Kepler-241 c,Neptune-like
Kepler-242 b,Neptune-like
Kepler-243 b,Neptune-like
Kepler-244 b,Neptune-like
Kepler-245 b,Neptune-like
Kepler-245 d,Neptune-like
Kepler-414 c,Neptune-like
Kepler-742 b,Neptune-like
Kepler-747 b,Neptune-like
Kepler-748 b,Neptune-like
Kepler-750 b,Neptune-like
Kepler-751 b,Neptune-like
Kepler-752 b,Neptune-like
Kepler-1192 b,Neptune-like
Kepler-1196 b,Neptune-like
Kepler-1201 b,Neptune-like
Kepler-1202 b,Neptune-like
Kepler-1204 b,Neptune-like
Kepler-1208 b,Neptune-like
Kepler-1211 b,Neptune-like
Kepler-1212 b,Neptune-like
Kepler-1214 b,Neptune-like
Kepler-738 b,Neptune-like
Kepler-739 b,Neptune-like
Kepler-741 b,Neptune-like
Kepler-713 b,Neptune-like
Kepler-715 b,Neptune-like
Kepler-716 b,Neptune-like
Kepler-717 b,Neptune-like
Kepler-721 b,Neptune-like
Kepler-722 b,Neptune-like
Kepler-724 b,Neptune-like
Kepler-726 b,Neptune-like
Kepler-728 b,Neptune-like
Kepler-729 b,Neptune-like
Kepler-733 b,Neptune-like
Kepler-734 b,Neptune-like
Kepler-736 b,Neptune-like
PH1 b,Neptune-like
Kepler-1154 b,Neptune-like
Kepler-1154 c,Neptune-like
Kepler-1158 b,Neptune-like
Kepler-1159 b,Neptune-like
Kepler-1160 b,Neptune-like
Kepler-1161 b,Neptune-like
Kepler-1168 b,Neptune-like
Kepler-1170 b,Neptune-like
Kepler-1172 b,Neptune-like
Kepler-1175 b,Neptune-like
Kepler-1182 b,Neptune-like
Kepler-1183 b,Neptune-like
Kepler-1184 b,Neptune-like
Kepler-1186 b,Neptune-like
Kepler-1187 b,Neptune-like
Kepler-708 b,Neptune-like
Kepler-709 b,Neptune-like
Kepler-711 b,Neptune-like
Kepler-712 b,Neptune-like
Kepler-712 c,Neptune-like
Kepler-66 b,Neptune-like
Kepler-687 b,Neptune-like
Kepler-689 b,Neptune-like
Kepler-690 b,Neptune-like
Kepler-692 b,Neptune-like
Kepler-694 b,Neptune-like
Kepler-696 b,Neptune-like
Kepler-697 b,Neptune-like
Kepler-698 b,Neptune-like
Kepler-700 b,Neptune-like
Kepler-701 b,Neptune-like
Kepler-704 b,Neptune-like
Kepler-705 b,Neptune-like
Kepler-79 d,Neptune-like
Kepler-82 b,Neptune-like
Kepler-98 b,Neptune-like
CoRoT-24 b,Neptune-like
CoRoT-7 c,Neptune-like
Kepler-1128 b,Neptune-like
Kepler-1129 b,Neptune-like
Kepler-1129 c,Neptune-like
Kepler-1132 b,Neptune-like
Kepler-1134 b,Neptune-like
Kepler-1137 b,Neptune-like
Kepler-1140 b,Neptune-like
Kepler-1143 c,Neptune-like
Kepler-1147 b,Neptune-like
Kepler-1151 b,Neptune-like
Kepler-680 b,Neptune-like
Kepler-681 b,Neptune-like
Kepler-684 b,Neptune-like
K2-24 b,Neptune-like
K2-24 c,Neptune-like
K2-27 b,Neptune-like
Kepler-436 b,Neptune-like
Kepler-439 b,Neptune-like
Kepler-52 b,Neptune-like
Kepler-53 c,Neptune-like
Kepler-61 b,Neptune-like
Kepler-65 c,Neptune-like
Kepler-666 b,Neptune-like
Kepler-668 b,Neptune-like
Kepler-669 b,Neptune-like
Kepler-672 b,Neptune-like
Kepler-673 b,Neptune-like
Kepler-675 b,Neptune-like
Kepler-677 b,Neptune-like
Kepler-678 b,Neptune-like
Kepler-679 b,Neptune-like
K2-10 b,Neptune-like
K2-12 b,Neptune-like
K2-14 b,Neptune-like
K2-15 b,Neptune-like
K2-17 b,Neptune-like
K2-19 c,Neptune-like
Kepler-1112 b,Neptune-like
Kepler-1113 b,Neptune-like
Kepler-1116 b,Neptune-like
Kepler-1118 b,Neptune-like
Kepler-401 c,Neptune-like
Kepler-405 c,Neptune-like
Kepler-454 b,Neptune-like
Kepler-656 b,Neptune-like
Kepler-659 b,Neptune-like
Kepler-660 b,Neptune-like
Kepler-661 b,Neptune-like
Kepler-663 b,Neptune-like
Kepler-664 b,Neptune-like
Kepler-665 b,Neptune-like
Kepler-218 d,Neptune-like
Kepler-368 c,Neptune-like
Kepler-396 c,Neptune-like
Kepler-397 b,Neptune-like
Kepler-397 c,Neptune-like
Kepler-416 c,Neptune-like
Kepler-4 b,Neptune-like
Kepler-642 b,Neptune-like
Kepler-644 b,Neptune-like
Kepler-645 b,Neptune-like
Kepler-648 b,Neptune-like
Kepler-649 b,Neptune-like
Kepler-650 b,Neptune-like
Kepler-651 b,Neptune-like
Kepler-652 b,Neptune-like
Kepler-655 b,Neptune-like
K2-19 b,Neptune-like
K2-4 b,Neptune-like
K2-5 c,Neptune-like
K2-7 b,Neptune-like
K2-8 b,Neptune-like
K2-9 b,Neptune-like
Kepler-227 b,Neptune-like
Kepler-227 c,Neptune-like
Kepler-228 c,Neptune-like
Kepler-228 d,Neptune-like
Kepler-229 b,Neptune-like
Kepler-229 d,Neptune-like
Kepler-230 b,Neptune-like
Kepler-232 b,Neptune-like
Kepler-232 c,Neptune-like
Kepler-233 b,Neptune-like
Kepler-234 b,Neptune-like
Kepler-234 c,Neptune-like
Kepler-235 b,Neptune-like
Kepler-235 e,Neptune-like
Kepler-385 c,Neptune-like
Kepler-391 b,Neptune-like
Kepler-391 c,Neptune-like
Kepler-631 b,Neptune-like
Kepler-632 b,Neptune-like
Kepler-635 b,Neptune-like
Kepler-636 b,Neptune-like
Kepler-637 b,Neptune-like
Kepler-639 b,Neptune-like
Kepler-640 b,Neptune-like
K2-28 b,Neptune-like
K2-32 b,Neptune-like
K2-32 c,Neptune-like
K2-32 d,Neptune-like
Kepler-318 b,Neptune-like
Kepler-325 d,Neptune-like
Kepler-351 c,Neptune-like
Kepler-357 c,Neptune-like
Kepler-359 b,Neptune-like
Kepler-360 c,Neptune-like
Kepler-364 c,Neptune-like
Kepler-379 c,Neptune-like
Kepler-624 b,Neptune-like
Kepler-626 b,Neptune-like
Kepler-627 b,Neptune-like
Kepler-630 b,Neptune-like
Kepler-217 b,Neptune-like
Kepler-218 c,Neptune-like
Kepler-219 b,Neptune-like
Kepler-219 c,Neptune-like
Kepler-221 d,Neptune-like
Kepler-221 e,Neptune-like
Kepler-222 b,Neptune-like
Kepler-222 d,Neptune-like
Kepler-223 b,Neptune-like
Kepler-223 c,Neptune-like
Kepler-223 e,Neptune-like
Kepler-224 c,Neptune-like
Kepler-368 b,Neptune-like
Kepler-375 c,Neptune-like
Kepler-191 d,Neptune-like
Kepler-278 b,Neptune-like
Kepler-279 d,Neptune-like
Kepler-281 c,Neptune-like
Kepler-284 c,Neptune-like
Kepler-287 c,Neptune-like
Kepler-291 b,Neptune-like
Kepler-306 d,Neptune-like
Kepler-308 b,Neptune-like
Kepler-30 b,Neptune-like
Kepler-606 b,Neptune-like
Kepler-608 b,Neptune-like
Kepler-610 b,Neptune-like
Kepler-610 c,Neptune-like
Kepler-612 b,Neptune-like
Kepler-614 b,Neptune-like
Kepler-616 b,Neptune-like
Kepler-616 c,Neptune-like
Kepler-618 b,Neptune-like
Kepler-619 b,Neptune-like
Kepler-620 b,Neptune-like
Kepler-622 b,Neptune-like
Kepler-292 d,Neptune-like
Kepler-293 c,Neptune-like
Kepler-1090 b,Neptune-like
Kepler-1094 b,Neptune-like
Kepler-1097 b,Neptune-like
Kepler-1101 b,Neptune-like
Kepler-1102 b,Neptune-like
Kepler-1103 b,Neptune-like
Kepler-1109 b,Neptune-like
Kepler-1110 b,Neptune-like
Kepler-214 b,Neptune-like
Kepler-214 c,Neptune-like
Kepler-216 b,Neptune-like
Kepler-216 c,Neptune-like
Kepler-350 c,Neptune-like
Kepler-351 b,Neptune-like
Kepler-355 c,Neptune-like
Kepler-357 d,Neptune-like
Kepler-358 b,Neptune-like
Kepler-358 c,Neptune-like
Kepler-359 c,Neptune-like
Kepler-359 d,Neptune-like
Kepler-361 c,Neptune-like
Kepler-603 b,Neptune-like
Kepler-603 c,Neptune-like
Kepler-604 b,Neptune-like
Kepler-1314 b,Neptune-like
Kepler-1316 b,Neptune-like
Kepler-1318 b,Neptune-like
Kepler-1321 b,Neptune-like
Kepler-1326 b,Neptune-like
Kepler-1329 b,Neptune-like
Kepler-1333 b,Neptune-like
Kepler-1334 b,Neptune-like
Kepler-1337 b,Neptune-like
Kepler-210 c,Neptune-like
Kepler-212 c,Neptune-like
Kepler-246 b,Neptune-like
Kepler-247 d,Neptune-like
Kepler-250 d,Neptune-like
Kepler-253 d,Neptune-like
Kepler-256 e,Neptune-like
Kepler-258 b,Neptune-like
Kepler-264 c,Neptune-like
Kepler-265 e,Neptune-like
Kepler-267 c,Neptune-like
Kepler-401 d,Neptune-like
Kepler-1286 b,Neptune-like
Kepler-1294 b,Neptune-like
Kepler-1299 b,Neptune-like
Kepler-1304 b,Neptune-like
Kepler-1307 b,Neptune-like
Kepler-411 c,Neptune-like
Kepler-940 b,Neptune-like
Kepler-941 b,Neptune-like
Kepler-942 b,Neptune-like
Kepler-943 b,Neptune-like
Kepler-945 b,Neptune-like
Kepler-947 b,Neptune-like
Kepler-951 b,Neptune-like
Kepler-885 b,Neptune-like
Kepler-891 b,Neptune-like
Kepler-892 b,Neptune-like
Kepler-893 b,Neptune-like
